   n        time         Cl         Cd
  541200    87.27647   0.6799197   0.3373035
  541600    87.34096   0.6816355   0.3380787
  542000    87.40544   0.6844241   0.3391332
  542400    87.46996   0.6851781   0.3395121
  542800    87.53446   0.6864077   0.3400493
  543200    87.59895   0.6886046   0.3406602
  543600    87.66348   0.6912477   0.3415453
  544000    87.72798   0.6907808   0.3416729
  544400    87.79245   0.6901027   0.3416820
  544800    87.85695   0.6905804   0.3416587
  545200    87.92148   0.6879575   0.3406865
  545600    87.98598   0.6847419   0.3390160
  546000    88.05045   0.6852328   0.3383429
  546400    88.11492   0.6831971   0.3376848
  546800    88.17935   0.6820765   0.3372273
  547200    88.24371   0.6791478   0.3367801
  547600    88.30807   0.6752280   0.3354924
  548000    88.37244   0.6696392   0.3338789
  548400    88.43680   0.6685904   0.3334229
  548800    88.50114   0.6656138   0.3329948
  549200    88.56548   0.6649127   0.3326742
  549600    88.62983   0.6636264   0.3321711
  550000    88.69416   0.6607864   0.3313700
  550400    88.75843   0.6573966   0.3302155
  550800    88.82270   0.6569433   0.3300759
  551200    88.88698   0.6532224   0.3293791
  551600    88.95126   0.6507471   0.3288578
  552000    89.01553   0.6487914   0.3286134
  552400    89.07982   0.6479365   0.3288352
  552800    89.14416   0.6471414   0.3286769
  553200    89.20852   0.6467906   0.3286997
  553600    89.27288   0.6454658   0.3282945
  554000    89.33723   0.6439067   0.3279848
  554400    89.40161   0.6440527   0.3288690
  554800    89.46599   0.6450085   0.3301862
  555200    89.53037   0.6426601   0.3300994
  555600    89.59477   0.6442165   0.3313341
  556000    89.65923   0.6437001   0.3322611
  556400    89.72368   0.6440363   0.3333273
  556800    89.78817   0.6441894   0.3338381
  557200    89.85270   0.6436966   0.3338530
  557600    89.91725   0.6419047   0.3331989
  558000    89.98181   0.6409535   0.3326967
  558400    90.04639   0.6374964   0.3312851
  558800    90.11099   0.6365635   0.3304773
  559200    90.17558   0.6356768   0.3297865
  559600    90.24019   0.6335203   0.3291975
  560000    90.30479   0.6328272   0.3289439
  560400    90.36939   0.6343694   0.3294793
  560800    90.43399   0.6345411   0.3299974
  561200    90.49857   0.6345628   0.3303840
  561600    90.56315   0.6338914   0.3300924
  562000    90.62776   0.6325591   0.3297749
  562400    90.69235   0.6331848   0.3301789
  562800    90.75689   0.6298045   0.3293866
  563200    90.82142   0.6268100   0.3282972
  563600    90.88599   0.6232712   0.3272056
  564000    90.95054   0.6206893   0.3261820
  564400    91.01508   0.6166820   0.3246842
  564800    91.07963   0.6137152   0.3231910
  565200    91.14423   0.6102200   0.3217044
  565600    91.20884   0.6102367   0.3212112
  566000    91.27344   0.6094241   0.3208324
  566400    91.33806   0.6104349   0.3210705
  566800    91.40268   0.6095833   0.3207421
  567200    91.46728   0.6073069   0.3199131
  567600    91.53186   0.6065659   0.3196213
  568000    91.59647   0.6040980   0.3189361
  568400    91.66108   0.6023852   0.3185053
  568800    91.72571   0.6004009   0.3177901
  569200    91.79037   0.6017370   0.3175238
  569600    91.85506   0.5996229   0.3165705
  570000    91.91974   0.5943221   0.3145605
  570400    91.98439   0.5921123   0.3138446
  570800    92.04904   0.5889325   0.3131279
  571200    92.11370   0.5854510   0.3122523
  571600    92.17840   0.5829117   0.3110839
  572000    92.24313   0.5801811   0.3103430
  572400    92.30786   0.5770719   0.3097365
  572800    92.37259   0.5726084   0.3084282
  573200    92.43738   0.5688229   0.3070493
  573600    92.50222   0.5675354   0.3059895
  574000    92.56707   0.5651297   0.3048642
  574400    92.63193   0.5614033   0.3037914
  574800    92.69676   0.5602881   0.3033033
  575200    92.76160   0.5555022   0.3019581
