   n        time         Cl         Cd
  435560    70.19973   0.5533525   0.2740135
  435580    70.20297   0.5534061   0.2740268
  435600    70.20621   0.5534703   0.2740426
  435620    70.20946   0.5535407   0.2740607
  435640    70.21270   0.5536097   0.2740797
  435660    70.21594   0.5536781   0.2740991
  435680    70.21918   0.5537503   0.2741214
  435700    70.22243   0.5538089   0.2741449
  435720    70.22567   0.5538409   0.2741667
  435740    70.22891   0.5538910   0.2741943
  435760    70.23215   0.5539937   0.2742331
  435780    70.23539   0.5540964   0.2742721
  435800    70.23864   0.5541409   0.2743004
  435820    70.24188   0.5541552   0.2743245
  435840    70.24512   0.5542031   0.2743570
  435860    70.24836   0.5542848   0.2743961
  435880    70.25160   0.5543609   0.2744321
  435900    70.25484   0.5544203   0.2744644
  435920    70.25809   0.5544815   0.2744994
  435940    70.26133   0.5545632   0.2745405
  435960    70.26457   0.5546567   0.2745830
  435980    70.26781   0.5547416   0.2746207
  436000    70.27105   0.5548171   0.2746550
  436020    70.27429   0.5548835   0.2746885
  436040    70.27753   0.5549401   0.2747227
  436060    70.28078   0.5550009   0.2747616
  436080    70.28402   0.5550869   0.2748092
  436100    70.28726   0.5551967   0.2748630
  436120    70.29050   0.5553129   0.2749180
  436140    70.29374   0.5554244   0.2749722
  436160    70.29698   0.5555059   0.2750196
  436180    70.30022   0.5555776   0.2750642
  436200    70.30346   0.5557010   0.2751210
  436220    70.30670   0.5558733   0.2751898
  436240    70.30994   0.5560376   0.2752571
  436260    70.31318   0.5561560   0.2753133
  436280    70.31642   0.5562303   0.2753579
  436300    70.31966   0.5562877   0.2753975
  436320    70.32290   0.5563497   0.2754387
  436340    70.32614   0.5564186   0.2754814
  436360    70.32938   0.5564823   0.2755206
  436380    70.33262   0.5565397   0.2755547
  436400    70.33586   0.5565891   0.2755849
  436420    70.33910   0.5566212   0.2756114
  436440    70.34234   0.5566269   0.2756329
  436460    70.34558   0.5566003   0.2756488
  436480    70.34882   0.5565441   0.2756603
  436500    70.35206   0.5564656   0.2756683
