   n        time         Clp         Cdp         Clv         Cdv
 1647760   229.52736   0.5580068   0.0004695   0.0185962   0.0089059
 1647780   229.52999   0.5579821   0.0004689   0.0185869   0.0089089
 1647800   229.53263   0.5579566   0.0004682   0.0185774   0.0089116
 1647820   229.53526   0.5579305   0.0004676   0.0185679   0.0089142
 1647840   229.53790   0.5579038   0.0004671   0.0185583   0.0089166
 1647860   229.54053   0.5578766   0.0004665   0.0185486   0.0089188
 1647880   229.54317   0.5578489   0.0004660   0.0185389   0.0089210
 1647900   229.54581   0.5578208   0.0004655   0.0185292   0.0089230
 1647920   229.54844   0.5577923   0.0004650   0.0185193   0.0089249
 1647940   229.55108   0.5577635   0.0004646   0.0185094   0.0089266
 1647960   229.55371   0.5577343   0.0004641   0.0184995   0.0089283
 1647980   229.55635   0.5577050   0.0004637   0.0184895   0.0089299
 1648000   229.55898   0.5576755   0.0004633   0.0184795   0.0089314
 1648020   229.56162   0.5576460   0.0004629   0.0184694   0.0089328
 1648040   229.56426   0.5576167   0.0004625   0.0184593   0.0089343
 1648060   229.56689   0.5575881   0.0004620   0.0184494   0.0089358
 1648080   229.56953   0.5575602   0.0004616   0.0184395   0.0089374
 1648100   229.57216   0.5575332   0.0004611   0.0184298   0.0089391
 1648120   229.57480   0.5575069   0.0004606   0.0184202   0.0089409
 1648140   229.57744   0.5574811   0.0004601   0.0184107   0.0089428
 1648160   229.58007   0.5574560   0.0004596   0.0184012   0.0089447
 1648180   229.58271   0.5574319   0.0004591   0.0183919   0.0089467
 1648200   229.58534   0.5574089   0.0004586   0.0183828   0.0089487
 1648220   229.58798   0.5573869   0.0004581   0.0183738   0.0089506
 1648240   229.59062   0.5573656   0.0004577   0.0183648   0.0089523
 1648260   229.59325   0.5573447   0.0004572   0.0183559   0.0089539
 1648280   229.59589   0.5573243   0.0004568   0.0183469   0.0089553
 1648300   229.59853   0.5573046   0.0004565   0.0183380   0.0089564
 1648320   229.60116   0.5572857   0.0004562   0.0183292   0.0089572
 1648340   229.60380   0.5572673   0.0004559   0.0183205   0.0089577
 1648360   229.60643   0.5572495   0.0004557   0.0183117   0.0089580
 1648380   229.60907   0.5572321   0.0004555   0.0183030   0.0089580
 1648400   229.61171   0.5572154   0.0004554   0.0182943   0.0089577
 1648420   229.61434   0.5571994   0.0004553   0.0182857   0.0089571
 1648440   229.61698   0.5571844   0.0004552   0.0182772   0.0089562
 1648460   229.61962   0.5571703   0.0004552   0.0182689   0.0089551
 1648480   229.62225   0.5571571   0.0004552   0.0182606   0.0089538
 1648500   229.62489   0.5571448   0.0004552   0.0182524   0.0089522
 1648520   229.62753   0.5571335   0.0004553   0.0182444   0.0089504
 1648540   229.63016   0.5571233   0.0004554   0.0182365   0.0089484
 1648560   229.63280   0.5571144   0.0004556   0.0182288   0.0089462
 1648580   229.63544   0.5571065   0.0004557   0.0182213   0.0089438
 1648600   229.63807   0.5570998   0.0004559   0.0182139   0.0089413
 1648620   229.64071   0.5570942   0.0004561   0.0182067   0.0089386
 1648640   229.64335   0.5570898   0.0004564   0.0181997   0.0089358
 1648660   229.64598   0.5570866   0.0004566   0.0181929   0.0089328
 1648680   229.64862   0.5570847   0.0004569   0.0181862   0.0089297
 1648700   229.65126   0.5570842   0.0004572   0.0181798   0.0089265
 1648720   229.65389   0.5570853   0.0004575   0.0181737   0.0089232
 1648740   229.65653   0.5570883   0.0004579   0.0181679   0.0089197
 1648760   229.65917   0.5570933   0.0004582   0.0181625   0.0089162
 1648780   229.66180   0.5571005   0.0004586   0.0181574   0.0089125
 1648800   229.66444   0.5571100   0.0004590   0.0181528   0.0089088
 1648820   229.66708   0.5571221   0.0004594   0.0181486   0.0089049
 1648840   229.66972   0.5571369   0.0004598   0.0181449   0.0089010
 1648860   229.67235   0.5571546   0.0004602   0.0181417   0.0088971
 1648880   229.67499   0.5571755   0.0004607   0.0181391   0.0088931
 1648900   229.67763   0.5571996   0.0004611   0.0181371   0.0088891
 1648920   229.68026   0.5572272   0.0004615   0.0181357   0.0088850
 1648940   229.68290   0.5572580   0.0004620   0.0181349   0.0088809
 1648960   229.68554   0.5572921   0.0004624   0.0181346   0.0088768
 1648980   229.68818   0.5573296   0.0004629   0.0181349   0.0088726
 1649000   229.69081   0.5573705   0.0004633   0.0181358   0.0088684
 1649020   229.69345   0.5574151   0.0004637   0.0181373   0.0088642
 1649040   229.69609   0.5574636   0.0004642   0.0181395   0.0088600
 1649060   229.69873   0.5575160   0.0004646   0.0181423   0.0088558
 1649080   229.70136   0.5575725   0.0004650   0.0181459   0.0088515
 1649100   229.70400   0.5576330   0.0004654   0.0181502   0.0088473
 1649120   229.70664   0.5576976   0.0004659   0.0181553   0.0088431
 1649140   229.70928   0.5577660   0.0004663   0.0181610   0.0088389
 1649160   229.71191   0.5578380   0.0004667   0.0181673   0.0088347
 1649180   229.71455   0.5579135   0.0004671   0.0181742   0.0088306
 1649200   229.71719   0.5579924   0.0004675   0.0181818   0.0088265
 1649220   229.71983   0.5580748   0.0004679   0.0181900   0.0088225
 1649240   229.72247   0.5581602   0.0004682   0.0181987   0.0088185
 1649260   229.72510   0.5582485   0.0004686   0.0182080   0.0088146
 1649280   229.72774   0.5583392   0.0004689   0.0182177   0.0088108
 1649300   229.73038   0.5584321   0.0004693   0.0182277   0.0088071
 1649320   229.73302   0.5585269   0.0004696   0.0182381   0.0088034
 1649340   229.73566   0.5586238   0.0004699   0.0182489   0.0087998
 1649360   229.73829   0.5587226   0.0004702   0.0182600   0.0087963
 1649380   229.74093   0.5588232   0.0004705   0.0182714   0.0087930
 1649400   229.74357   0.5589256   0.0004707   0.0182832   0.0087897
 1649420   229.74621   0.5590294   0.0004710   0.0182952   0.0087865
 1649440   229.74885   0.5591345   0.0004712   0.0183076   0.0087835
 1649460   229.75149   0.5592408   0.0004714   0.0183201   0.0087805
 1649480   229.75413   0.5593481   0.0004716   0.0183329   0.0087776
 1649500   229.75676   0.5594565   0.0004717   0.0183459   0.0087748
 1649520   229.75940   0.5595658   0.0004719   0.0183591   0.0087722
 1649540   229.76204   0.5596757   0.0004720   0.0183724   0.0087695
 1649560   229.76468   0.5597863   0.0004721   0.0183860   0.0087670
 1649580   229.76732   0.5598976   0.0004722   0.0183997   0.0087645
 1649600   229.76996   0.5600094   0.0004723   0.0184136   0.0087621
 1649620   229.77260   0.5601219   0.0004724   0.0184277   0.0087598
 1649640   229.77524   0.5602352   0.0004725   0.0184422   0.0087575
 1649660   229.77788   0.5603492   0.0004726   0.0184568   0.0087553
 1649680   229.78052   0.5604637   0.0004726   0.0184717   0.0087531
 1649700   229.78316   0.5605786   0.0004727   0.0184869   0.0087510
 1649720   229.78580   0.5606937   0.0004728   0.0185022   0.0087489
 1649740   229.78844   0.5608092   0.0004728   0.0185177   0.0087469
 1649760   229.79108   0.5609251   0.0004729   0.0185335   0.0087450
 1649780   229.79372   0.5610415   0.0004729   0.0185496   0.0087431
 1649800   229.79636   0.5611586   0.0004729   0.0185660   0.0087413
 1649820   229.79900   0.5612763   0.0004729   0.0185827   0.0087396
 1649840   229.80164   0.5613945   0.0004729   0.0185996   0.0087379
 1649860   229.80428   0.5615133   0.0004729   0.0186168   0.0087364
 1649880   229.80692   0.5616326   0.0004729   0.0186343   0.0087349
 1649900   229.80956   0.5617525   0.0004729   0.0186521   0.0087335
 1649920   229.81220   0.5618733   0.0004728   0.0186702   0.0087321
 1649940   229.81484   0.5619951   0.0004728   0.0186887   0.0087309
 1649960   229.81748   0.5621178   0.0004728   0.0187076   0.0087297
 1649980   229.82012   0.5622414   0.0004727   0.0187268   0.0087286
 1650000   229.82276   0.5623657   0.0004727   0.0187464   0.0087276
 1650020   229.82540   0.5624907   0.0004726   0.0187663   0.0087266
 1650040   229.82804   0.5626166   0.0004725   0.0187866   0.0087258
 1650060   229.83068   0.5627436   0.0004724   0.0188074   0.0087250
 1650080   229.83333   0.5628717   0.0004723   0.0188286   0.0087243
 1650100   229.83597   0.5630007   0.0004721   0.0188503   0.0087237
 1650120   229.83861   0.5631303   0.0004720   0.0188723   0.0087233
 1650140   229.84125   0.5632603   0.0004718   0.0188947   0.0087229
 1650160   229.84389   0.5633907   0.0004716   0.0189174   0.0087227
 1650180   229.84654   0.5635213   0.0004713   0.0189404   0.0087226
 1650200   229.84918   0.5636519   0.0004711   0.0189637   0.0087228
 1650220   229.85182   0.5637824   0.0004708   0.0189873   0.0087231
 1650240   229.85446   0.5639129   0.0004705   0.0190112   0.0087237
 1650260   229.85710   0.5640433   0.0004701   0.0190353   0.0087246
 1650280   229.85975   0.5641738   0.0004698   0.0190598   0.0087257
 1650300   229.86239   0.5643041   0.0004693   0.0190845   0.0087270
 1650320   229.86503   0.5644339   0.0004689   0.0191095   0.0087286
 1650340   229.86767   0.5645631   0.0004684   0.0191346   0.0087304
 1650360   229.87032   0.5646914   0.0004679   0.0191599   0.0087324
 1650380   229.87296   0.5648191   0.0004674   0.0191854   0.0087345
 1650400   229.87560   0.5649465   0.0004668   0.0192112   0.0087367
 1650420   229.87825   0.5650736   0.0004663   0.0192373   0.0087392
 1650440   229.88089   0.5652003   0.0004657   0.0192636   0.0087417
 1650460   229.88353   0.5653262   0.0004651   0.0192901   0.0087444
 1650480   229.88618   0.5654511   0.0004645   0.0193168   0.0087472
 1650500   229.88882   0.5655751   0.0004639   0.0193435   0.0087501
 1650520   229.89146   0.5656981   0.0004633   0.0193703   0.0087533
 1650540   229.89411   0.5658204   0.0004626   0.0193973   0.0087566
 1650560   229.89675   0.5659422   0.0004619   0.0194245   0.0087601
 1650580   229.89939   0.5660636   0.0004612   0.0194519   0.0087639
 1650600   229.90204   0.5661845   0.0004605   0.0194795   0.0087678
 1650620   229.90468   0.5663050   0.0004597   0.0195073   0.0087720
 1650640   229.90733   0.5664251   0.0004589   0.0195352   0.0087763
 1650660   229.90997   0.5665449   0.0004581   0.0195634   0.0087809
 1650680   229.91262   0.5666645   0.0004572   0.0195917   0.0087856
 1650700   229.91526   0.5667839   0.0004564   0.0196202   0.0087904
 1650720   229.91790   0.5669034   0.0004555   0.0196489   0.0087954
 1650740   229.92055   0.5670231   0.0004546   0.0196779   0.0088004
 1650760   229.92319   0.5671430   0.0004538   0.0197072   0.0088054
 1650780   229.92584   0.5672632   0.0004529   0.0197367   0.0088103
 1650800   229.92848   0.5673836   0.0004521   0.0197664   0.0088151
 1650820   229.93113   0.5675042   0.0004513   0.0197963   0.0088197
 1650840   229.93377   0.5676250   0.0004506   0.0198265   0.0088240
 1650860   229.93642   0.5677459   0.0004499   0.0198568   0.0088280
 1650880   229.93907   0.5678669   0.0004492   0.0198873   0.0088317
 1650900   229.94171   0.5679880   0.0004487   0.0199180   0.0088349
 1650920   229.94436   0.5681092   0.0004481   0.0199488   0.0088378
 1650940   229.94700   0.5682304   0.0004477   0.0199797   0.0088402
 1650960   229.94965   0.5683516   0.0004474   0.0200108   0.0088421
 1650980   229.95229   0.5684728   0.0004471   0.0200420   0.0088437
 1651000   229.95494   0.5685941   0.0004469   0.0200733   0.0088447
 1651020   229.95759   0.5687152   0.0004467   0.0201046   0.0088454
 1651040   229.96023   0.5688361   0.0004467   0.0201361   0.0088456
 1651060   229.96288   0.5689570   0.0004467   0.0201675   0.0088454
 1651080   229.96552   0.5690777   0.0004467   0.0201990   0.0088449
 1651100   229.96817   0.5691982   0.0004468   0.0202306   0.0088440
 1651120   229.97082   0.5693185   0.0004470   0.0202621   0.0088428
 1651140   229.97346   0.5694385   0.0004472   0.0202936   0.0088413
 1651160   229.97611   0.5695585   0.0004474   0.0203252   0.0088395
 1651180   229.97876   0.5696783   0.0004477   0.0203568   0.0088375
 1651200   229.98141   0.5697982   0.0004481   0.0203883   0.0088353
 1651220   229.98405   0.5699180   0.0004485   0.0204200   0.0088329
 1651240   229.98670   0.5700379   0.0004489   0.0204516   0.0088303
 1651260   229.98935   0.5701578   0.0004493   0.0204832   0.0088276
 1651280   229.99199   0.5702777   0.0004497   0.0205149   0.0088248
 1651300   229.99464   0.5703978   0.0004502   0.0205465   0.0088219
 1651320   229.99729   0.5705179   0.0004507   0.0205782   0.0088190
 1651340   229.99994   0.5706381   0.0004512   0.0206099   0.0088161
 1651360   230.00259   0.5707583   0.0004516   0.0206416   0.0088132
 1651380   230.00523   0.5708784   0.0004521   0.0206732   0.0088104
 1651400   230.00788   0.5709982   0.0004526   0.0207047   0.0088076
 1651420   230.01053   0.5711177   0.0004530   0.0207361   0.0088050
 1651440   230.01318   0.5712367   0.0004534   0.0207674   0.0088025
 1651460   230.01583   0.5713553   0.0004538   0.0207986   0.0088001
 1651480   230.01848   0.5714734   0.0004542   0.0208296   0.0087978
 1651500   230.02112   0.5715911   0.0004546   0.0208604   0.0087957
 1651520   230.02377   0.5717082   0.0004550   0.0208912   0.0087936
 1651540   230.02642   0.5718246   0.0004553   0.0209217   0.0087917
 1651560   230.02907   0.5719403   0.0004556   0.0209520   0.0087898
 1651580   230.03172   0.5720551   0.0004560   0.0209822   0.0087881
 1651600   230.03437   0.5721690   0.0004562   0.0210121   0.0087865
 1651620   230.03702   0.5722818   0.0004565   0.0210418   0.0087851
 1651640   230.03967   0.5723934   0.0004568   0.0210711   0.0087838
 1651660   230.04232   0.5725037   0.0004570   0.0211002   0.0087827
 1651680   230.04497   0.5726126   0.0004572   0.0211290   0.0087817
 1651700   230.04762   0.5727201   0.0004574   0.0211574   0.0087810
 1651720   230.05026   0.5728260   0.0004575   0.0211855   0.0087804
 1651740   230.05291   0.5729303   0.0004576   0.0212132   0.0087800
 1651760   230.05556   0.5730328   0.0004577   0.0212406   0.0087798
 1651780   230.05821   0.5731336   0.0004578   0.0212675   0.0087797
 1651800   230.06086   0.5732325   0.0004578   0.0212941   0.0087798
 1651820   230.06351   0.5733295   0.0004579   0.0213201   0.0087801
 1651840   230.06617   0.5734245   0.0004579   0.0213458   0.0087805
 1651860   230.06882   0.5735175   0.0004579   0.0213710   0.0087811
 1651880   230.07147   0.5736084   0.0004579   0.0213957   0.0087818
 1651900   230.07412   0.5736973   0.0004579   0.0214199   0.0087826
 1651920   230.07677   0.5737843   0.0004579   0.0214437   0.0087835
 1651940   230.07942   0.5738694   0.0004578   0.0214670   0.0087845
 1651960   230.08207   0.5739529   0.0004578   0.0214899   0.0087856
 1651980   230.08472   0.5740350   0.0004577   0.0215125   0.0087867
 1652000   230.08737   0.5741157   0.0004576   0.0215347   0.0087880
 1652020   230.09002   0.5741952   0.0004575   0.0215565   0.0087893
 1652040   230.09267   0.5742738   0.0004574   0.0215781   0.0087905
 1652060   230.09532   0.5743517   0.0004573   0.0215994   0.0087918
 1652080   230.09797   0.5744290   0.0004573   0.0216205   0.0087931
 1652100   230.10063   0.5745060   0.0004572   0.0216414   0.0087943
 1652120   230.10328   0.5745828   0.0004572   0.0216620   0.0087955
 1652140   230.10593   0.5746598   0.0004572   0.0216826   0.0087965
 1652160   230.10858   0.5747373   0.0004572   0.0217030   0.0087975
 1652180   230.11123   0.5748155   0.0004572   0.0217234   0.0087983
 1652200   230.11388   0.5748948   0.0004572   0.0217437   0.0087990
 1652220   230.11653   0.5749750   0.0004572   0.0217640   0.0087995
 1652240   230.11919   0.5750565   0.0004573   0.0217844   0.0087999
 1652260   230.12184   0.5751394   0.0004573   0.0218048   0.0088002
 1652280   230.12449   0.5752237   0.0004574   0.0218252   0.0088003
 1652300   230.12714   0.5753094   0.0004575   0.0218457   0.0088003
 1652320   230.12979   0.5753967   0.0004577   0.0218662   0.0088001
 1652340   230.13244   0.5754856   0.0004578   0.0218868   0.0087998
 1652360   230.13510   0.5755760   0.0004580   0.0219074   0.0087994
 1652380   230.13775   0.5756680   0.0004582   0.0219280   0.0087989
 1652400   230.14040   0.5757616   0.0004584   0.0219487   0.0087983
 1652420   230.14305   0.5758566   0.0004586   0.0219694   0.0087976
 1652440   230.14571   0.5759532   0.0004588   0.0219902   0.0087968
 1652460   230.14836   0.5760511   0.0004590   0.0220109   0.0087960
 1652480   230.15101   0.5761504   0.0004593   0.0220317   0.0087952
 1652500   230.15366   0.5762513   0.0004596   0.0220525   0.0087942
 1652520   230.15631   0.5763536   0.0004599   0.0220733   0.0087932
 1652540   230.15897   0.5764576   0.0004602   0.0220942   0.0087920
 1652560   230.16162   0.5765629   0.0004606   0.0221151   0.0087908
 1652580   230.16427   0.5766695   0.0004609   0.0221360   0.0087896
