   n        time         Clp         Cdp     Clv         Cdv
     433    91.38290   0.6023867   0.0005257   0.0264248   0.0080411
     434    91.39060   0.6023756   0.0005216   0.0264265   0.0080620
     435    91.39850   0.6023657   0.0005171   0.0264292   0.0080859
     436    91.40640   0.6023738   0.0005128   0.0264371   0.0081098
     437    91.41410   0.6023833   0.0005088   0.0264461   0.0081316
     438    91.42200   0.6023788   0.0005052   0.0264528   0.0081510
     439    91.42970   0.6023723   0.0005022   0.0264601   0.0081670
     440    91.43760   0.6023484   0.0004998   0.0264651   0.0081798
     441    91.44540   0.6022902   0.0004981   0.0264641   0.0081890
     442    91.45320   0.6022020   0.0004972   0.0264580   0.0081944
     443    91.46100   0.6020898   0.0004968   0.0264488   0.0081963
     444    91.46890   0.6019597   0.0004968   0.0264376   0.0081947
     445    91.47660   0.6018118   0.0004971   0.0264239   0.0081902
     446    91.48450   0.6016450   0.0004978   0.0264078   0.0081830
     447    91.49220   0.6014725   0.0004988   0.0263913   0.0081739
     448    91.50010   0.6012934   0.0005001   0.0263747   0.0081630
     449    91.50790   0.6011125   0.0005015   0.0263581   0.0081508
     450    91.51560   0.6009390   0.0005033   0.0263430   0.0081380
     451    91.52350   0.6007747   0.0005054   0.0263303   0.0081242
     452    91.53140   0.6006228   0.0005077   0.0263197   0.0081104
     453    91.53910   0.6004880   0.0005101   0.0263114   0.0080970
     454    91.54700   0.6003705   0.0005125   0.0263058   0.0080841
     455    91.55480   0.6002840   0.0005145   0.0263052   0.0080726
     456    91.56260   0.6002330   0.0005161   0.0263105   0.0080627
     457    91.57040   0.6002110   0.0005173   0.0263208   0.0080545
     458    91.57810   0.6002098   0.0005181   0.0263341   0.0080480
     459    91.58600   0.6002225   0.0005186   0.0263497   0.0080428
     460    91.59390   0.6002447   0.0005189   0.0263668   0.0080388
     461    91.60160   0.6002681   0.0005189   0.0263839   0.0080357
     462    91.60950   0.6002884   0.0005188   0.0264008   0.0080330
     463    91.61730   0.6003046   0.0005185   0.0264171   0.0080307
     464    91.62500   0.6003096   0.0005182   0.0264311   0.0080285
     465    91.63290   0.6003076   0.0005181   0.0264442   0.0080261
     466    91.64080   0.6003127   0.0005182   0.0264594   0.0080234
     467    91.64850   0.6003183   0.0005186   0.0264748   0.0080202
     468    91.65640   0.6003100   0.0005190   0.0264868   0.0080166
     469    91.66410   0.6002989   0.0005193   0.0264970   0.0080129
     470    91.67190   0.6003018   0.0005196   0.0265099   0.0080096
     471    91.67980   0.6003175   0.0005196   0.0265252   0.0080074
     472    91.68750   0.6003266   0.0005195   0.0265381   0.0080063
     473    91.69540   0.6003224   0.0005194   0.0265475   0.0080057
     474    91.70330   0.6003086   0.0005195   0.0265540   0.0080051
     475    91.71100   0.6002887   0.0005198   0.0265586   0.0080036
     476    91.71880   0.6002630   0.0005203   0.0265614   0.0080003
     477    91.72660   0.6002312   0.0005212   0.0265620   0.0079952
     478    91.73440   0.6001976   0.0005224   0.0265618   0.0079881
     479    91.74230   0.6001633   0.0005239   0.0265611   0.0079794
     480    91.75000   0.6001187   0.0005255   0.0265571   0.0079697
     481    91.75790   0.6000667   0.0005272   0.0265510   0.0079593
     482    91.76570   0.6000176   0.0005289   0.0265450   0.0079488
     483    91.77350   0.5999700   0.0005303   0.0265388   0.0079391
     484    91.78130   0.5999193   0.0005316   0.0265312   0.0079299
     485    91.78920   0.5998747   0.0005328   0.0265244   0.0079215
     486    91.79690   0.5998401   0.0005341   0.0265192   0.0079138
     487    91.80480   0.5998164   0.0005356   0.0265157   0.0079063
     488    91.81250   0.5998031   0.0005371   0.0265134   0.0078988
     489    91.82040   0.5998058   0.0005385   0.0265134   0.0078905
     490    91.82820   0.5998278   0.0005400   0.0265169   0.0078815
     491    91.83600   0.5998520   0.0005415   0.0265201   0.0078717
     492    91.84380   0.5998793   0.0005432   0.0265237   0.0078610
     493    91.85170   0.5999045   0.0005447   0.0265274   0.0078506
     494    91.85940   0.5999048   0.0005459   0.0265262   0.0078418
     495    91.86730   0.5998866   0.0005471   0.0265222   0.0078352
     496    91.87500   0.5998518   0.0005480   0.0265161   0.0078311
     497    91.88290   0.5997813   0.0005489   0.0265038   0.0078286
     498    91.89070   0.5996767   0.0005498   0.0264856   0.0078264
     499    91.89850   0.5995617   0.0005508   0.0264665   0.0078236
     500    91.90630   0.5994355   0.0005519   0.0264464   0.0078195
     501    91.91420   0.5992894   0.0005532   0.0264225   0.0078134
     502    91.92190   0.5991583   0.0005547   0.0264023   0.0078056
     503    91.92980   0.5990242   0.0005564   0.0263818   0.0077957
     504    91.93750   0.5989010   0.0005584   0.0263634   0.0077842
     505    91.94540   0.5987948   0.0005606   0.0263490   0.0077711
     506    91.95320   0.5986968   0.0005631   0.0263358   0.0077570
     507    91.96100   0.5986088   0.0005658   0.0263242   0.0077426
     508    91.96880   0.5985424   0.0005687   0.0263167   0.0077281
     509    91.97670   0.5984910   0.0005714   0.0263115   0.0077145
     510    91.98440   0.5984405   0.0005737   0.0263050   0.0077029
     511    91.99230   0.5983951   0.0005757   0.0262983   0.0076931
     512    92.00000   0.5983583   0.0005771   0.0262923   0.0076856
     513    92.00790   0.5983217   0.0005781   0.0262854   0.0076799
     514    92.01570   0.5982754   0.0005787   0.0262754   0.0076758
     515    92.02350   0.5982227   0.0005792   0.0262632   0.0076730
     516    92.03130   0.5981723   0.0005797   0.0262509   0.0076711
     517    92.03920   0.5981288   0.0005800   0.0262393   0.0076701
     518    92.04690   0.5980950   0.0005801   0.0262288   0.0076697
     519    92.05480   0.5980719   0.0005800   0.0262192   0.0076697
     520    92.06250   0.5980638   0.0005797   0.0262111   0.0076701
     521    92.07040   0.5980824   0.0005791   0.0262070   0.0076710
     522    92.07830   0.5981304   0.0005783   0.0262080   0.0076725
     523    92.08600   0.5981910   0.0005774   0.0262104   0.0076749
     524    92.09380   0.5982555   0.0005763   0.0262120   0.0076785
     525    92.10160   0.5983286   0.0005754   0.0262147   0.0076834
     526    92.10940   0.5984113   0.0005743   0.0262187   0.0076896
     527    92.11730   0.5984913   0.0005732   0.0262214   0.0076971
     528    92.12500   0.5985713   0.0005720   0.0262235   0.0077054
     529    92.13290   0.5986584   0.0005706   0.0262262   0.0077145
     530    92.14080   0.5987449   0.0005689   0.0262280   0.0077240
     531    92.14850   0.5988345   0.0005671   0.0262298   0.0077333
     532    92.15630   0.5989425   0.0005652   0.0262346   0.0077422
     533    92.16420   0.5990654   0.0005631   0.0262424   0.0077502
     534    92.17190   0.5991938   0.0005610   0.0262516   0.0077571
     535    92.17980   0.5993289   0.0005589   0.0262620   0.0077632
     536    92.18750   0.5994538   0.0005571   0.0262704   0.0077685
     537    92.19540   0.5995759   0.0005556   0.0262785   0.0077734
     538    92.20320   0.5997066   0.0005545   0.0262895   0.0077776
     539    92.21100   0.5998369   0.0005538   0.0263019   0.0077806
     540    92.21880   0.5999542   0.0005534   0.0263119   0.0077821
     541    92.22670   0.6000523   0.0005534   0.0263183   0.0077816
     542    92.23440   0.6001391   0.0005538   0.0263232   0.0077791
     543    92.24230   0.6002246   0.0005546   0.0263286   0.0077744
     544    92.25000   0.6003006   0.0005557   0.0263335   0.0077680
     545    92.25790   0.6003616   0.0005570   0.0263362   0.0077600
     546    92.26570   0.6004001   0.0005585   0.0263353   0.0077510
     547    92.27350   0.6004153   0.0005600   0.0263310   0.0077417
     548    92.28130   0.6004096   0.0005616   0.0263237   0.0077322
     549    92.28920   0.6003854   0.0005630   0.0263142   0.0077232
     550    92.29690   0.6003480   0.0005643   0.0263036   0.0077148
     551    92.30480   0.6002995   0.0005655   0.0262922   0.0077068
     552    92.31260   0.6002405   0.0005666   0.0262804   0.0076993
     553    92.32040   0.6001704   0.0005676   0.0262676   0.0076924
     554    92.32820   0.6000886   0.0005686   0.0262538   0.0076856
     555    92.33590   0.6000047   0.0005696   0.0262408   0.0076789
     556    92.34380   0.5999232   0.0005706   0.0262294   0.0076722
     557    92.35170   0.5998494   0.0005716   0.0262206   0.0076653
     558    92.35940   0.5997831   0.0005726   0.0262141   0.0076584
     559    92.36730   0.5997192   0.0005736   0.0262087   0.0076513
     560    92.37510   0.5996594   0.0005748   0.0262048   0.0076445
     561    92.38280   0.5996051   0.0005759   0.0262025   0.0076382
     562    92.39070   0.5995503   0.0005772   0.0262010   0.0076326
     563    92.39860   0.5994928   0.0005783   0.0261994   0.0076283
     564    92.40630   0.5994357   0.0005792   0.0261982   0.0076256
     565    92.41420   0.5993813   0.0005797   0.0261985   0.0076250
     566    92.42190   0.5993305   0.0005796   0.0262000   0.0076265
     567    92.42970   0.5992765   0.0005791   0.0262017   0.0076302
     568    92.43760   0.5992181   0.0005781   0.0262032   0.0076357
     569    92.44530   0.5991576   0.0005770   0.0262046   0.0076422
     570    92.45320   0.5990932   0.0005756   0.0262062   0.0076491
     571    92.46110   0.5990268   0.0005743   0.0262080   0.0076556
     572    92.46880   0.5989628   0.0005732   0.0262109   0.0076612
     573    92.47670   0.5988991   0.0005723   0.0262151   0.0076658
     574    92.48450   0.5988338   0.0005716   0.0262199   0.0076699
     575    92.49220   0.5987669   0.0005709   0.0262245   0.0076740
     576    92.50010   0.5986992   0.0005701   0.0262295   0.0076786
     577    92.50780   0.5986367   0.0005690   0.0262355   0.0076838
     578    92.51570   0.5985752   0.0005676   0.0262423   0.0076896
     579    92.52360   0.5985107   0.0005663   0.0262488   0.0076954
     580    92.53130   0.5984428   0.0005653   0.0262546   0.0077003
     581    92.53920   0.5983697   0.0005648   0.0262600   0.0077037
     582    92.54690   0.5982978   0.0005649   0.0262655   0.0077047
     583    92.55480   0.5982321   0.0005653   0.0262723   0.0077028
     584    92.56260   0.5981773   0.0005659   0.0262809   0.0076979
     585    92.57040   0.5981332   0.0005667   0.0262905   0.0076903
     586    92.57820   0.5980967   0.0005678   0.0263009   0.0076804
     587    92.58590   0.5980699   0.0005691   0.0263120   0.0076696
     588    92.59380   0.5980572   0.0005705   0.0263257   0.0076590
     589    92.60170   0.5980595   0.0005718   0.0263419   0.0076502
     590    92.60940   0.5980605   0.0005726   0.0263566   0.0076443
     591    92.61730   0.5980578   0.0005730   0.0263695   0.0076418
     592    92.62500   0.5980611   0.0005729   0.0263822   0.0076427
     593    92.63290   0.5980825   0.0005725   0.0263984   0.0076467
     594    92.64070   0.5981262   0.0005715   0.0264189   0.0076528
     595    92.64850   0.5981635   0.0005703   0.0264363   0.0076597
     596    92.65630   0.5981926   0.0005689   0.0264502   0.0076665
     597    92.66410   0.5982479   0.0005679   0.0264688   0.0076721
     598    92.67200   0.5983253   0.0005672   0.0264921   0.0076761
     599    92.67980   0.5983964   0.0005670   0.0265132   0.0076781
     600    92.68760   0.5984589   0.0005673   0.0265317   0.0076782
     601    92.69540   0.5985286   0.0005678   0.0265514   0.0076768
     602    92.70320   0.5986108   0.0005683   0.0265736   0.0076745
     603    92.71100   0.5986972   0.0005687   0.0265966   0.0076717
     604    92.71880   0.5987802   0.0005688   0.0266182   0.0076686
     605    92.72660   0.5988627   0.0005688   0.0266395   0.0076653
     606    92.73450   0.5989464   0.0005687   0.0266611   0.0076619
     607    92.74230   0.5990288   0.0005688   0.0266827   0.0076582
     608    92.75010   0.5991061   0.0005693   0.0267041   0.0076542
     609    92.75790   0.5991733   0.0005703   0.0267240   0.0076502
     610    92.76570   0.5992304   0.0005717   0.0267428   0.0076463
     611    92.77350   0.5992770   0.0005731   0.0267598   0.0076427
     612    92.78140   0.5993246   0.0005743   0.0267774   0.0076392
     613    92.78910   0.5993776   0.0005751   0.0267962   0.0076357
     614    92.79700   0.5994337   0.0005755   0.0268160   0.0076319
     615    92.80470   0.5994839   0.0005758   0.0268348   0.0076277
     616    92.81260   0.5995285   0.0005763   0.0268528   0.0076233
     617    92.82050   0.5995702   0.0005768   0.0268706   0.0076196
     618    92.82820   0.5996107   0.0005771   0.0268879   0.0076177
     619    92.83610   0.5996560   0.0005771   0.0269061   0.0076183
     620    92.84380   0.5997127   0.0005767   0.0269262   0.0076212
     621    92.85170   0.5997829   0.0005762   0.0269486   0.0076259
     622    92.85940   0.5998537   0.0005756   0.0269700   0.0076315
     623    92.86730   0.5999246   0.0005751   0.0269903   0.0076376
     624    92.87500   0.6000028   0.0005747   0.0270110   0.0076436
     625    92.88290   0.6000979   0.0005743   0.0270343   0.0076496
     626    92.89070   0.6002008   0.0005740   0.0270582   0.0076550
     627    92.89850   0.6003029   0.0005739   0.0270806   0.0076598
     628    92.90630   0.6003986   0.0005739   0.0271003   0.0076633
     629    92.91420   0.6005037   0.0005741   0.0271204   0.0076655
     630    92.92190   0.6006202   0.0005742   0.0271418   0.0076663
     631    92.92980   0.6007356   0.0005741   0.0271614   0.0076659
     632    92.93750   0.6008392   0.0005740   0.0271770   0.0076645
     633    92.94540   0.6009415   0.0005739   0.0271910   0.0076626
     634    92.95320   0.6010348   0.0005738   0.0272025   0.0076609
     635    92.96100   0.6011214   0.0005737   0.0272116   0.0076604
     636    92.96880   0.6012048   0.0005736   0.0272193   0.0076616
     637    92.97670   0.6012917   0.0005733   0.0272267   0.0076648
     638    92.98440   0.6013858   0.0005728   0.0272347   0.0076698
     639    92.99230   0.6015034   0.0005719   0.0272466   0.0076765
     640    93.00000   0.6016441   0.0005706   0.0272627   0.0076842
     641    93.00790   0.6018020   0.0005688   0.0272811   0.0076927
     642    93.01570   0.6019638   0.0005669   0.0272997   0.0077013
     643    93.02360   0.6021398   0.0005649   0.0273207   0.0077100
     644    93.03130   0.6023179   0.0005631   0.0273426   0.0077185
     645    93.03920   0.6024876   0.0005615   0.0273625   0.0077271
     646    93.04690   0.6026408   0.0005600   0.0273792   0.0077357
     647    93.05480   0.6027883   0.0005587   0.0273950   0.0077447
     648    93.06260   0.6029196   0.0005573   0.0274081   0.0077540
     649    93.07040   0.6030291   0.0005557   0.0274163   0.0077639
     650    93.07820   0.6031215   0.0005541   0.0274212   0.0077739
     651    93.08610   0.6032070   0.0005522   0.0274245   0.0077841
