   n        time         Clp         Cdp     Clv         Cdv
     433   133.38280   0.6154650   0.0006128   0.0263152   0.0079783
     434   133.39080   0.6153929   0.0006133   0.0262978   0.0079745
     435   133.39860   0.6153353   0.0006135   0.0262833   0.0079734
     436   133.40640   0.6152930   0.0006135   0.0262719   0.0079736
     437   133.41410   0.6152637   0.0006133   0.0262633   0.0079736
     438   133.42190   0.6152340   0.0006133   0.0262548   0.0079722
     439   133.42970   0.6152031   0.0006138   0.0262464   0.0079686
     440   133.43770   0.6151708   0.0006146   0.0262387   0.0079624
     441   133.44540   0.6151242   0.0006157   0.0262288   0.0079549
     442   133.45320   0.6150607   0.0006164   0.0262159   0.0079482
     443   133.46100   0.6149896   0.0006166   0.0262024   0.0079442
     444   133.46880   0.6149090   0.0006165   0.0261886   0.0079432
     445   133.47660   0.6148091   0.0006165   0.0261722   0.0079437
     446   133.48450   0.6146898   0.0006167   0.0261528   0.0079438
     447   133.49230   0.6145674   0.0006170   0.0261336   0.0079420
     448   133.50010   0.6144502   0.0006176   0.0261164   0.0079378
     449   133.50790   0.6143342   0.0006189   0.0261003   0.0079315
     450   133.51570   0.6142190   0.0006208   0.0260849   0.0079240
     451   133.52350   0.6141172   0.0006227   0.0260724   0.0079163
     452   133.53130   0.6140332   0.0006246   0.0260636   0.0079085
     453   133.53920   0.6139660   0.0006266   0.0260583   0.0079000
     454   133.54700   0.6139212   0.0006287   0.0260570   0.0078909
     455   133.55480   0.6138969   0.0006307   0.0260592   0.0078817
     456   133.56260   0.6138933   0.0006326   0.0260646   0.0078728
     457   133.57040   0.6139020   0.0006346   0.0260710   0.0078639
     458   133.57820   0.6139367   0.0006365   0.0260815   0.0078547
     459   133.58610   0.6139948   0.0006384   0.0260956   0.0078450
     460   133.59390   0.6140624   0.0006404   0.0261103   0.0078351
     461   133.60170   0.6141511   0.0006424   0.0261286   0.0078251
     462   133.60950   0.6142501   0.0006443   0.0261484   0.0078154
     463   133.61720   0.6143390   0.0006458   0.0261647   0.0078069
     464   133.62500   0.6144389   0.0006471   0.0261832   0.0078002
     465   133.63300   0.6145560   0.0006480   0.0262059   0.0077949
     466   133.64070   0.6146153   0.0006485   0.0262149   0.0077912
     467   133.64850   0.6146623   0.0006489   0.0262208   0.0077897
     468   133.65630   0.6147191   0.0006489   0.0262294   0.0077900
     469   133.66410   0.6147581   0.0006488   0.0262346   0.0077904
     470   133.67200   0.6147834   0.0006489   0.0262375   0.0077892
     471   133.67980   0.6148035   0.0006492   0.0262399   0.0077855
     472   133.68760   0.6148177   0.0006499   0.0262413   0.0077799
     473   133.69540   0.6148548   0.0006505   0.0262483   0.0077746
     474   133.70320   0.6149285   0.0006499   0.0262637   0.0077737
     475   133.71100   0.6150090   0.0006482   0.0262808   0.0077809
     476   133.71890   0.6150927   0.0006461   0.0262990   0.0077944
     477   133.72670   0.6151833   0.0006439   0.0263195   0.0078079
     478   133.73450   0.6152748   0.0006425   0.0263413   0.0078169
     479   133.74230   0.6153642   0.0006419   0.0263636   0.0078199
     480   133.75010   0.6154462   0.0006420   0.0263848   0.0078183
     481   133.75780   0.6155212   0.0006424   0.0264044   0.0078148
     482   133.76580   0.6156061   0.0006428   0.0264260   0.0078118
     483   133.77360   0.6157106   0.0006428   0.0264516   0.0078103
     484   133.78130   0.6158249   0.0006425   0.0264791   0.0078107
     485   133.78910   0.6159381   0.0006420   0.0265062   0.0078125
     486   133.79690   0.6160483   0.0006415   0.0265322   0.0078151
     487   133.80470   0.6161586   0.0006409   0.0265579   0.0078176
     488   133.81260   0.6162810   0.0006403   0.0265856   0.0078199
     489   133.82040   0.6164180   0.0006398   0.0266160   0.0078212
     490   133.82820   0.6165698   0.0006394   0.0266487   0.0078215
     491   133.83600   0.6167330   0.0006391   0.0266820   0.0078217
     492   133.84380   0.6169160   0.0006387   0.0267179   0.0078234
     493   133.85170   0.6171355   0.0006379   0.0267603   0.0078265
     494   133.85950   0.6173715   0.0006368   0.0268058   0.0078311
     495   133.86730   0.6176019   0.0006355   0.0268496   0.0078366
     496   133.87510   0.6178124   0.0006344   0.0268886   0.0078407
     497   133.88290   0.6180075   0.0006339   0.0269239   0.0078413
     498   133.89070   0.6181940   0.0006342   0.0269579   0.0078384
     499   133.89860   0.6183706   0.0006348   0.0269902   0.0078345
     500   133.90640   0.6185320   0.0006345   0.0270194   0.0078332
     501   133.91420   0.6186795   0.0006330   0.0270460   0.0078381
     502   133.92200   0.6188062   0.0006307   0.0270694   0.0078503
     503   133.92980   0.6189106   0.0006280   0.0270894   0.0078668
     504   133.93750   0.6189935   0.0006255   0.0271065   0.0078828
     505   133.94530   0.6190510   0.0006234   0.0271194   0.0078956
     506   133.95330   0.6190834   0.0006218   0.0271281   0.0079052
     507   133.96110   0.6190970   0.0006207   0.0271339   0.0079121
     508   133.96880   0.6190954   0.0006198   0.0271378   0.0079176
     509   133.97660   0.6190728   0.0006190   0.0271383   0.0079224
     510   133.98440   0.6190298   0.0006184   0.0271355   0.0079267
     511   133.99220   0.6189740   0.0006178   0.0271312   0.0079307
     512   134.00020   0.6188990   0.0006174   0.0271240   0.0079342
     513   134.00790   0.6188047   0.0006171   0.0271130   0.0079372
     514   134.01570   0.6187104   0.0006171   0.0271026   0.0079395
     515   134.02350   0.6186194   0.0006171   0.0270932   0.0079410
     516   134.03130   0.6185224   0.0006171   0.0270824   0.0079415
     517   134.03910   0.6184280   0.0006173   0.0270717   0.0079406
     518   134.04690   0.6183422   0.0006176   0.0270627   0.0079384
     519   134.05480   0.6182425   0.0006181   0.0270505   0.0079345
     520   134.06260   0.6181430   0.0006190   0.0270381   0.0079290
     521   134.07040   0.6180310   0.0006201   0.0270224   0.0079220
     522   134.07820   0.6179203   0.0006213   0.0270067   0.0079138
     523   134.08600   0.6178034   0.0006227   0.0269898   0.0079051
     524   134.09380   0.6176588   0.0006240   0.0269666   0.0078969
     525   134.10160   0.6175154   0.0006252   0.0269444   0.0078901
     526   134.10950   0.6173481   0.0006259   0.0269180   0.0078852
     527   134.11730   0.6171508   0.0006264   0.0268858   0.0078823
     528   134.12510   0.6169354   0.0006267   0.0268509   0.0078810
     529   134.13290   0.6167098   0.0006267   0.0268155   0.0078811
     530   134.14070   0.6164600   0.0006267   0.0267758   0.0078821
     531   134.14850   0.6161881   0.0006269   0.0267317   0.0078833
     532   134.15630   0.6159173   0.0006272   0.0266882   0.0078842
     533   134.16420   0.6156575   0.0006273   0.0266473   0.0078846
     534   134.17200   0.6154143   0.0006273   0.0266095   0.0078848
     535   134.17980   0.6151830   0.0006271   0.0265740   0.0078857
     536   134.18760   0.6149471   0.0006267   0.0265376   0.0078880
     537   134.19540   0.6146995   0.0006262   0.0264987   0.0078922
     538   134.20320   0.6144437   0.0006255   0.0264587   0.0078981
     539   134.21100   0.6141768   0.0006246   0.0264167   0.0079055
     540   134.21880   0.6139014   0.0006231   0.0263729   0.0079144
     541   134.22670   0.6136257   0.0006212   0.0263290   0.0079253
     542   134.23450   0.6133714   0.0006190   0.0262891   0.0079386
     543   134.24230   0.6131398   0.0006164   0.0262529   0.0079546
     544   134.25010   0.6129435   0.0006136   0.0262227   0.0079720
     545   134.25790   0.6127854   0.0006109   0.0261992   0.0079892
     546   134.26570   0.6126500   0.0006084   0.0261789   0.0080053
     547   134.27350   0.6125400   0.0006061   0.0261628   0.0080200
     548   134.28140   0.6124464   0.0006040   0.0261499   0.0080328
     549   134.28920   0.6123416   0.0006023   0.0261343   0.0080435
     550   134.29700   0.6122288   0.0006006   0.0261173   0.0080540
     551   134.30480   0.6121130   0.0005986   0.0261004   0.0080653
     552   134.31260   0.6119768   0.0005965   0.0260801   0.0080777
     553   134.32040   0.6118239   0.0005945   0.0260570   0.0080909
     554   134.32820   0.6116581   0.0005923   0.0260319   0.0081048
     555   134.33610   0.6114778   0.0005900   0.0260048   0.0081193
     556   134.34390   0.6112906   0.0005877   0.0259770   0.0081329
     557   134.35170   0.6110929   0.0005858   0.0259481   0.0081450
     558   134.35950   0.6108896   0.0005843   0.0259189   0.0081543
     559   134.36730   0.6106904   0.0005833   0.0258915   0.0081602
     560   134.37510   0.6104914   0.0005829   0.0258646   0.0081624
     561   134.38280   0.6102886   0.0005831   0.0258369   0.0081611
     562   134.39080   0.6100985   0.0005841   0.0258119   0.0081561
     563   134.39860   0.6099444   0.0005858   0.0257941   0.0081475
     564   134.40640   0.6098071   0.0005879   0.0257790   0.0081352
     565   134.41420   0.6096764   0.0005905   0.0257636   0.0081199
     566   134.42190   0.6095837   0.0005933   0.0257555   0.0081028
     567   134.42970   0.6095274   0.0005961   0.0257547   0.0080856
     568   134.43750   0.6094606   0.0005987   0.0257501   0.0080696
     569   134.44550   0.6093921   0.0006012   0.0257431   0.0080554
     570   134.45320   0.6093602   0.0006030   0.0257428   0.0080444
     571   134.46100   0.6093284   0.0006040   0.0257409   0.0080373
     572   134.46880   0.6092895   0.0006046   0.0257355   0.0080345
     573   134.47660   0.6092656   0.0006048   0.0257317   0.0080357
     574   134.48440   0.6092626   0.0006046   0.0257307   0.0080392
     575   134.49230   0.6092814   0.0006038   0.0257323   0.0080440
     576   134.50010   0.6093158   0.0006027   0.0257353   0.0080489
     577   134.50790   0.6093547   0.0006018   0.0257378   0.0080530
     578   134.51570   0.6093932   0.0006015   0.0257395   0.0080558
     579   134.52350   0.6094343   0.0006016   0.0257416   0.0080574
     580   134.53130   0.6094792   0.0006012   0.0257442   0.0080591
     581   134.53920   0.6095146   0.0006001   0.0257447   0.0080626
     582   134.54700   0.6095280   0.0005985   0.0257415   0.0080690
     583   134.55480   0.6095162   0.0005968   0.0257345   0.0080785
     584   134.56260   0.6094813   0.0005951   0.0257242   0.0080898
     585   134.57040   0.6094281   0.0005933   0.0257113   0.0081011
     586   134.57820   0.6093565   0.0005914   0.0256958   0.0081113
     587   134.58610   0.6092668   0.0005897   0.0256781   0.0081206
     588   134.59390   0.6091660   0.0005882   0.0256595   0.0081292
     589   134.60170   0.6090561   0.0005866   0.0256399   0.0081380
     590   134.60950   0.6089471   0.0005850   0.0256214   0.0081472
     591   134.61730   0.6088404   0.0005834   0.0256042   0.0081564
     592   134.62500   0.6087311   0.0005820   0.0255868   0.0081648
     593   134.63300   0.6086216   0.0005808   0.0255695   0.0081718
     594   134.64080   0.6085284   0.0005801   0.0255558   0.0081764
     595   134.64850   0.6084570   0.0005798   0.0255469   0.0081784
     596   134.65630   0.6083833   0.0005800   0.0255368   0.0081773
     597   134.66410   0.6083093   0.0005809   0.0255256   0.0081730
     598   134.67190   0.6082621   0.0005824   0.0255198   0.0081655
     599   134.67980   0.6082296   0.0005843   0.0255167   0.0081552
     600   134.68760   0.6081905   0.0005864   0.0255109   0.0081434
     601   134.69540   0.6081512   0.0005888   0.0255036   0.0081311
     602   134.70320   0.6081304   0.0005912   0.0254991   0.0081191
     603   134.71100   0.6081449   0.0005935   0.0255016   0.0081076
     604   134.71880   0.6081613   0.0005957   0.0255032   0.0080960
     605   134.72660   0.6081786   0.0005978   0.0255038   0.0080843
     606   134.73450   0.6082011   0.0005998   0.0255049   0.0080725
     607   134.74230   0.6082191   0.0006016   0.0255047   0.0080622
     608   134.75010   0.6082408   0.0006030   0.0255060   0.0080543
     609   134.75790   0.6082550   0.0006036   0.0255069   0.0080499
     610   134.76570   0.6082429   0.0006035   0.0255038   0.0080495
     611   134.77350   0.6082069   0.0006026   0.0254985   0.0080537
     612   134.78140   0.6081211   0.0006012   0.0254855   0.0080616
     613   134.78920   0.6079884   0.0005997   0.0254648   0.0080708
     614   134.79700   0.6078432   0.0005982   0.0254443   0.0080795
     615   134.80480   0.6077247   0.0005968   0.0254331   0.0080871
     616   134.81250   0.6075791   0.0005953   0.0254171   0.0080934
     617   134.82030   0.6073892   0.0005941   0.0253910   0.0080988
     618   134.82830   0.6072358   0.0005933   0.0253735   0.0081035
     619   134.83610   0.6071283   0.0005926   0.0253659   0.0081078
     620   134.84380   0.6070367   0.0005920   0.0253599   0.0081115
     621   134.85160   0.6069570   0.0005914   0.0253533   0.0081149
     622   134.85940   0.6069079   0.0005908   0.0253503   0.0081181
     623   134.86720   0.6069096   0.0005901   0.0253553   0.0081212
     624   134.87510   0.6069425   0.0005895   0.0253639   0.0081243
     625   134.88290   0.6069876   0.0005891   0.0253715   0.0081271
     626   134.89070   0.6070583   0.0005888   0.0253817   0.0081296
     627   134.89850   0.6071465   0.0005884   0.0253936   0.0081314
     628   134.90630   0.6072264   0.0005883   0.0254022   0.0081317
     629   134.91410   0.6072969   0.0005889   0.0254075   0.0081297
     630   134.92200   0.6073734   0.0005897   0.0254126   0.0081249
     631   134.92980   0.6074628   0.0005902   0.0254196   0.0081182
     632   134.93760   0.6075412   0.0005909   0.0254241   0.0081122
     633   134.94540   0.6076002   0.0005919   0.0254244   0.0081090
     634   134.95320   0.6076884   0.0005922   0.0254304   0.0081073
     635   134.96100   0.6078019   0.0005921   0.0254413   0.0081050
     636   134.96890   0.6079006   0.0005923   0.0254477   0.0081026
     637   134.97670   0.6079999   0.0005928   0.0254537   0.0081006
     638   134.98450   0.6081277   0.0005940   0.0254665   0.0080967
     639   134.99230   0.6082498   0.0005958   0.0254784   0.0080894
     640   135.00000   0.6083561   0.0005977   0.0254870   0.0080789
     641   135.00020   0.6083578   0.0005977   0.0254871   0.0080787
     642   135.00800   0.6084562   0.0005997   0.0254948   0.0080662
     643   135.01580   0.6085476   0.0006019   0.0255025   0.0080530
     644   135.02350   0.6086224   0.0006042   0.0255080   0.0080406
     645   135.03130   0.6086737   0.0006060   0.0255090   0.0080304
     646   135.03910   0.6087242   0.0006073   0.0255103   0.0080227
     647   135.04710   0.6087854   0.0006082   0.0255148   0.0080167
     648   135.05480   0.6088342   0.0006088   0.0255170   0.0080119
     649   135.06260   0.6088754   0.0006091   0.0255173   0.0080077
     650   135.07040   0.6089290   0.0006095   0.0255203   0.0080036
     651   135.07820   0.6089909   0.0006102   0.0255252   0.0079992
