"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.01374e-01	-2.78458e-19	-6.94930e-20	0.00000e+00	6.43838e-01	2.57535e-01	-8.80591e-01	-2.43110e-01	1.03413e-01	1.10000e-01
9.01341e-01	4.44027e-18	2.77486e-19	0.00000e+00	6.43815e-01	2.57526e-01	-8.80889e-01	-2.39035e-01	1.03548e-01	1.10000e-01
9.01317e-01	-2.77556e-19	9.71619e-19	0.00000e+00	6.43798e-01	2.57519e-01	-8.81095e-01	-2.34933e-01	1.03669e-01	1.10000e-01
9.01294e-01	-1.66568e-18	-5.20417e-22	0.00000e+00	6.43781e-01	2.57513e-01	-8.81306e-01	-2.30806e-01	1.03775e-01	1.10000e-01
9.01265e-01	3.33136e-18	8.32633e-19	0.00000e+00	6.43760e-01	2.57504e-01	-8.81567e-01	-2.26653e-01	1.03866e-01	1.10000e-01
9.01236e-01	1.24845e-18	-5.55077e-19	0.00000e+00	6.43740e-01	2.57496e-01	-8.81818e-01	-2.22475e-01	1.03942e-01	1.10000e-01
9.01217e-01	4.57981e-18	6.94028e-19	0.00000e+00	6.43726e-01	2.57491e-01	-8.81991e-01	-2.18273e-01	1.04003e-01	1.10000e-01
9.01207e-01	3.19134e-18	-1.04097e-18	0.00000e+00	6.43720e-01	2.57488e-01	-8.82074e-01	-2.14047e-01	1.04049e-01	1.10000e-01
9.01199e-01	-4.02435e-18	-7.63278e-19	0.00000e+00	6.43714e-01	2.57486e-01	-8.82147e-01	-2.09798e-01	1.04081e-01	1.10000e-01
9.01182e-01	-3.05235e-18	-6.91808e-20	0.00000e+00	6.43701e-01	2.57481e-01	-8.82305e-01	-2.05525e-01	1.04098e-01	1.10000e-01
9.01160e-01	9.71376e-19	1.38708e-19	0.00000e+00	6.43686e-01	2.57474e-01	-8.82494e-01	-2.01230e-01	1.04100e-01	1.10000e-01
9.01150e-01	-5.53932e-19	-1.66537e-18	0.00000e+00	6.43679e-01	2.57472e-01	-8.82584e-01	-1.96913e-01	1.04087e-01	1.10000e-01
9.01155e-01	1.11036e-18	-5.55181e-19	0.00000e+00	6.43683e-01	2.57473e-01	-8.82533e-01	-1.92573e-01	1.04059e-01	1.10000e-01
9.01173e-01	-6.93404e-19	6.24327e-19	0.00000e+00	6.43696e-01	2.57478e-01	-8.82376e-01	-1.88213e-01	1.04017e-01	1.10000e-01
9.01191e-01	-8.33222e-19	6.93959e-19	0.00000e+00	6.43708e-01	2.57483e-01	-8.82226e-01	-1.83832e-01	1.03960e-01	1.10000e-01
9.01199e-01	-6.93334e-19	-2.77348e-19	0.00000e+00	6.43713e-01	2.57485e-01	-8.82158e-01	-1.79431e-01	1.03889e-01	1.10000e-01
9.01212e-01	-1.11008e-18	-3.46910e-19	0.00000e+00	6.43723e-01	2.57489e-01	-8.82038e-01	-1.75010e-01	1.03804e-01	1.10000e-01
9.01240e-01	8.31557e-19	6.92502e-20	0.00000e+00	6.43743e-01	2.57497e-01	-8.81786e-01	-1.70569e-01	1.03704e-01	1.10000e-01
9.01264e-01	-5.55597e-19	8.32737e-19	0.00000e+00	6.43759e-01	2.57504e-01	-8.81579e-01	-1.66110e-01	1.03590e-01	1.10000e-01
9.01268e-01	2.77278e-19	-6.94236e-20	0.00000e+00	6.43762e-01	2.57505e-01	-8.81541e-01	-1.61633e-01	1.03461e-01	1.10000e-01
9.01265e-01	2.77278e-19	-2.08167e-22	0.00000e+00	6.43760e-01	2.57504e-01	-8.81567e-01	-1.57138e-01	1.03319e-01	1.10000e-01
9.01275e-01	-8.33292e-19	2.77521e-19	0.00000e+00	6.43767e-01	2.57507e-01	-8.81478e-01	-1.52625e-01	1.03162e-01	1.10000e-01
9.01298e-01	1.94213e-18	-5.54938e-19	0.00000e+00	6.43784e-01	2.57514e-01	-8.81271e-01	-1.48096e-01	1.02992e-01	1.10000e-01
9.01308e-01	1.94303e-18	-6.24431e-19	0.00000e+00	6.43791e-01	2.57517e-01	-8.81179e-01	-1.43550e-01	1.02808e-01	1.10000e-01
9.01301e-01	4.16264e-18	-1.39194e-19	0.00000e+00	6.43786e-01	2.57515e-01	-8.81243e-01	-1.38989e-01	1.02610e-01	1.10000e-01
9.01301e-01	2.63678e-18	6.93959e-19	0.00000e+00	6.43786e-01	2.57514e-01	-8.81244e-01	-1.34412e-01	1.02399e-01	1.10000e-01
9.01300e-01	-1.11001e-18	7.63278e-19	0.00000e+00	6.43786e-01	2.57514e-01	-8.81248e-01	-1.29821e-01	1.02174e-01	1.10000e-01
9.01288e-01	2.77972e-19	1.38882e-19	0.00000e+00	6.43777e-01	2.57511e-01	-8.81362e-01	-1.25216e-01	1.01937e-01	1.10000e-01
9.01291e-01	1.38778e-18	1.38917e-19	0.00000e+00	6.43779e-01	2.57512e-01	-8.81329e-01	-1.20597e-01	1.01685e-01	1.10000e-01
9.01312e-01	-1.11106e-18	-1.24886e-18	0.00000e+00	6.43794e-01	2.57518e-01	-8.81142e-01	-1.15964e-01	1.01421e-01	1.10000e-01
9.01318e-01	-1.66582e-18	2.40741e-33	0.00000e+00	6.43798e-01	2.57519e-01	-8.81091e-01	-1.11320e-01	1.01144e-01	1.10000e-01
9.01309e-01	-6.38392e-18	-9.02126e-19	0.00000e+00	6.43792e-01	2.57517e-01	-8.81174e-01	-1.06663e-01	1.00855e-01	1.10000e-01
9.01302e-01	-1.80300e-18	5.55111e-19	0.00000e+00	6.43787e-01	2.57515e-01	-8.81234e-01	-1.01994e-01	1.00552e-01	1.10000e-01
9.01297e-01	-5.55597e-19	-6.93716e-19	0.00000e+00	6.43784e-01	2.57513e-01	-8.81275e-01	-9.73145e-02	1.00238e-01	1.10000e-01
9.01286e-01	-1.66568e-18	9.71341e-19	0.00000e+00	6.43775e-01	2.57510e-01	-8.81379e-01	-9.26245e-02	9.99105e-02	1.10000e-01
9.01265e-01	-1.11029e-18	-1.04080e-18	0.00000e+00	6.43761e-01	2.57504e-01	-8.81562e-01	-8.79246e-02	9.95714e-02	1.10000e-01
9.01252e-01	-2.08222e-18	6.93889e-19	0.00000e+00	6.43751e-01	2.57500e-01	-8.81681e-01	-8.32153e-02	9.92202e-02	1.10000e-01
9.01255e-01	1.10974e-18	8.32771e-19	0.00000e+00	6.43754e-01	2.57502e-01	-8.81645e-01	-7.84971e-02	9.88572e-02	1.10000e-01
9.01266e-01	2.08229e-18	4.16403e-19	0.00000e+00	6.43762e-01	2.57505e-01	-8.81547e-01	-7.37705e-02	9.84826e-02	1.10000e-01
9.01290e-01	5.55875e-19	1.38767e-18	0.00000e+00	6.43779e-01	2.57512e-01	-8.81330e-01	-6.90362e-02	9.80964e-02	1.10000e-01
